user_id,signup_date,country,acquisition_channel
4576,2026-02-06,UK,Google Ads
4577,2026-02-11,UK,Facebook Ads
4578,2025-05-12,India,Google Ads
4579,2026-01-01,India,Referral
4580,2025-10-30,UK,Google Ads
4581,2025-02-27,Canada,Google Ads
4582,2026-01-11,Canada,Google Ads
4583,2025-10-15,USA,Organic
4584,2025-07-02,USA,Organic
4585,2025-11-05,UK,Google Ads
4586,2025-04-04,UK,Organic
4587,2025-10-22,Canada,Facebook Ads
4588,2025-06-09,India,Referral
4589,2025-03-25,UK,Referral
4590,2025-09-18,Canada,Organic
4591,2025-02-19,USA,Referral
4592,2025-12-07,USA,Organic
4593,2025-06-27,Canada,Referral
4594,2025-06-20,Canada,Referral
4595,2025-06-13,USA,Referral
4596,2025-10-29,India,Referral
4597,2026-01-01,UK,Google Ads
4598,2026-01-26,India,Referral
4599,2025-10-23,Canada,Facebook Ads
4600,2026-01-12,UK,Google Ads
4601,2025-07-31,UK,Google Ads
4602,2025-08-21,India,Organic
4603,2025-05-18,USA,Referral
4604,2025-03-19,India,Referral
4605,2025-03-11,UK,Referral
4606,2025-10-09,USA,Organic
4607,2025-02-26,India,Referral
4608,2025-05-24,India,Referral
4609,2026-01-28,UK,Referral
4610,2025-04-13,Canada,Google Ads
4611,2025-09-06,USA,Facebook Ads
4612,2025-03-04,USA,Organic
4613,2025-04-07,USA,Organic
4614,2025-02-27,India,Google Ads
4615,2025-04-27,USA,Organic
4616,2025-11-19,UK,Google Ads
4617,2026-01-22,India,Google Ads
4618,2025-09-26,India,Referral
4619,2025-04-22,India,Referral
4620,2025-08-10,Canada,Facebook Ads
4621,2025-10-02,USA,Google Ads
4622,2025-08-02,USA,Google Ads
4623,2025-07-11,UK,Organic
4624,2025-11-05,UK,Facebook Ads
4625,2025-06-13,India,Organic
4626,2025-10-19,Canada,Organic
4627,2026-02-01,Canada,Organic
4628,2025-05-20,UK,Google Ads
4629,2025-08-09,India,Organic
4630,2025-12-24,India,Facebook Ads
4631,2025-08-09,Canada,Google Ads
4632,2025-08-27,India,Referral
4633,2025-03-05,India,Google Ads
4634,2025-12-01,Canada,Referral
4635,2025-02-22,USA,Google Ads
4636,2025-07-14,India,Referral
4637,2025-10-27,India,Referral
4638,2026-02-12,USA,Organic
4639,2025-04-16,Canada,Google Ads
4640,2025-07-13,Canada,Google Ads
4641,2025-09-26,UK,Referral
4642,2025-07-09,UK,Referral
4643,2025-02-14,USA,Referral
4644,2025-06-04,UK,Organic
4645,2025-03-26,India,Facebook Ads
4646,2025-03-05,Canada,Facebook Ads
4647,2025-05-16,Canada,Organic
4648,2025-11-28,UK,Google Ads
4649,2025-11-06,USA,Referral
4650,2025-08-12,USA,Facebook Ads
4651,2025-10-18,USA,Referral
4652,2025-11-24,India,Organic
4653,2026-01-26,Canada,Facebook Ads
4654,2025-08-10,UK,Referral
4655,2025-07-16,India,Organic
4656,2025-07-19,USA,Google Ads
4657,2025-09-03,UK,Google Ads
4658,2026-01-27,UK,Referral
4659,2025-04-18,India,Organic
4660,2025-09-25,UK,Facebook Ads
4661,2025-06-03,Canada,Facebook Ads
4662,2025-04-23,UK,Facebook Ads
4663,2025-04-12,India,Google Ads
4664,2025-08-03,UK,Facebook Ads
4665,2026-01-02,Canada,Google Ads
4666,2025-10-03,USA,Organic
4667,2025-08-29,Canada,Referral
4668,2025-03-16,USA,Referral
4669,2025-03-18,UK,Organic
4670,2025-06-07,UK,Facebook Ads
4671,2025-02-20,Canada,Referral
4672,2025-10-13,USA,Referral
4673,2025-12-09,UK,Facebook Ads
4674,2026-01-05,India,Google Ads
4675,2025-11-09,USA,Google Ads
4676,2025-03-10,USA,Organic
4677,2025-08-14,UK,Google Ads
4678,2025-03-26,UK,Referral
4679,2025-07-08,Canada,Organic
4680,2025-12-25,UK,Google Ads
4681,2025-07-09,Canada,Google Ads
4682,2025-03-07,Canada,Organic
4683,2025-04-21,USA,Google Ads
4684,2025-11-15,USA,Facebook Ads
4685,2026-01-06,India,Organic
4686,2025-04-16,India,Google Ads
4687,2025-10-26,USA,Facebook Ads
4688,2025-07-30,Canada,Referral
4689,2025-12-11,UK,Facebook Ads
4690,2025-10-29,UK,Google Ads
4691,2025-05-06,Canada,Referral
4692,2025-09-30,Canada,Organic
4693,2025-05-06,Canada,Google Ads
4694,2026-01-05,UK,Facebook Ads
4695,2025-03-04,UK,Google Ads
4696,2026-01-21,Canada,Referral
4697,2026-01-04,UK,Referral
4698,2025-07-29,Canada,Referral
4699,2025-03-14,Canada,Facebook Ads
4700,2025-09-21,Canada,Organic
4701,2025-02-14,UK,Organic
4702,2025-08-09,USA,Organic
4703,2025-12-22,Canada,Google Ads
4704,2025-08-04,India,Referral
4705,2026-01-01,India,Facebook Ads
4706,2025-07-17,UK,Organic
4707,2025-12-17,UK,Referral
4708,2025-06-18,Canada,Facebook Ads
4709,2025-06-13,USA,Google Ads
4710,2025-08-15,India,Referral
4711,2025-06-24,Canada,Facebook Ads
4712,2025-05-11,India,Organic
4713,2025-03-28,Canada,Referral
4714,2025-12-31,USA,Facebook Ads
4715,2025-11-11,India,Referral
4716,2025-04-01,Canada,Facebook Ads
4717,2025-02-18,UK,Referral
4718,2026-01-14,UK,Organic
4719,2025-07-14,UK,Facebook Ads
4720,2026-01-07,Canada,Facebook Ads
4721,2025-05-16,Canada,Referral
4722,2025-11-18,UK,Referral
4723,2025-12-11,UK,Referral
4724,2025-08-31,UK,Facebook Ads
4725,2026-01-11,USA,Organic
4726,2025-05-16,UK,Facebook Ads
4727,2025-06-29,UK,Google Ads
4728,2025-08-04,USA,Facebook Ads
4729,2025-06-12,India,Google Ads
4730,2025-03-18,UK,Facebook Ads
4731,2025-06-27,India,Google Ads
4732,2025-03-21,India,Organic
4733,2025-05-15,India,Organic
4734,2025-11-11,UK,Organic
4735,2025-02-17,Canada,Organic
4736,2025-08-15,UK,Referral
4737,2025-10-26,USA,Organic
4738,2025-12-17,Canada,Organic
4739,2025-11-03,UK,Referral
4740,2025-07-19,Canada,Facebook Ads
4741,2025-03-05,India,Referral
4742,2025-04-21,India,Organic
4743,2026-01-04,India,Google Ads
4744,2025-12-28,USA,Referral
4745,2026-01-10,Canada,Organic
4746,2025-04-28,UK,Organic
4747,2025-04-26,USA,Referral
4748,2025-02-16,Canada,Organic
4749,2025-12-24,UK,Facebook Ads
4750,2025-05-26,Canada,Organic
4751,2025-02-26,Canada,Facebook Ads
4752,2025-12-05,UK,Organic
4753,2025-04-23,Canada,Facebook Ads
4754,2025-07-22,India,Google Ads
4755,2025-07-19,Canada,Organic
4756,2025-06-29,UK,Google Ads
4757,2025-08-16,UK,Facebook Ads
4758,2025-05-15,India,Organic
4759,2025-12-02,Canada,Organic
4760,2025-09-01,Canada,Organic
4761,2025-04-02,USA,Organic
4762,2026-02-07,Canada,Referral
4763,2025-05-03,India,Referral
4764,2025-12-24,India,Google Ads
4765,2025-09-23,Canada,Organic
4766,2025-11-14,India,Referral
4767,2025-06-18,India,Referral
4768,2025-09-16,UK,Google Ads
4769,2025-05-01,USA,Facebook Ads
4770,2025-09-21,Canada,Organic
4771,2025-10-27,India,Organic
4772,2025-09-29,India,Organic
4773,2025-10-31,UK,Google Ads
4774,2025-03-28,Canada,Google Ads
4775,2025-12-05,Canada,Google Ads
4776,2025-12-27,Canada,Google Ads
4777,2025-04-15,USA,Organic
4778,2025-10-28,India,Organic
4779,2025-09-11,UK,Referral
4780,2025-07-11,UK,Google Ads
4781,2025-06-26,UK,Referral
4782,2025-10-21,Canada,Referral
4783,2025-09-21,UK,Google Ads
4784,2025-11-15,UK,Google Ads
4785,2025-12-31,India,Facebook Ads
4786,2025-05-13,USA,Organic
4787,2025-05-07,India,Organic
4788,2025-04-24,Canada,Organic
4789,2026-01-21,USA,Organic
4790,2025-07-14,UK,Referral
4791,2025-05-14,USA,Facebook Ads
4792,2025-05-30,UK,Referral
4793,2025-10-30,India,Organic
4794,2026-01-17,Canada,Facebook Ads
4795,2026-02-05,India,Facebook Ads
4796,2026-02-07,UK,Organic
4797,2026-02-01,UK,Organic
4798,2026-02-04,UK,Referral
4799,2025-04-02,Canada,Google Ads
4800,2025-08-09,UK,Google Ads
4801,2026-01-20,India,Google Ads
4802,2025-07-15,India,Facebook Ads
4803,2025-10-31,UK,Referral
4804,2025-08-05,USA,Organic
4805,2025-12-18,USA,Google Ads
4806,2025-05-12,USA,Referral
4807,2025-10-21,India,Organic
4808,2025-10-03,Canada,Organic
4809,2025-08-16,USA,Google Ads
4810,2025-09-11,India,Facebook Ads
4811,2025-07-13,India,Google Ads
4812,2025-05-05,USA,Facebook Ads
4813,2026-01-30,Canada,Google Ads
4814,2025-11-26,USA,Facebook Ads
4815,2025-11-11,USA,Google Ads
4816,2025-09-29,UK,Organic
4817,2025-03-23,Canada,Referral
4818,2026-01-01,India,Google Ads
4819,2025-05-05,UK,Google Ads
4820,2025-09-24,USA,Referral
4821,2026-01-09,India,Organic
4822,2025-06-25,USA,Referral
4823,2025-08-01,India,Google Ads
4824,2025-05-05,USA,Organic
4825,2025-09-30,UK,Facebook Ads
4826,2025-08-27,UK,Referral
4827,2025-10-22,UK,Referral
4828,2025-11-25,India,Organic
4829,2025-04-22,Canada,Referral
4830,2025-12-08,India,Facebook Ads
4831,2025-07-01,UK,Referral
4832,2025-10-27,USA,Referral
4833,2025-12-20,UK,Organic
4834,2025-11-27,India,Google Ads
4835,2025-12-13,UK,Organic
4836,2025-12-19,USA,Google Ads
4837,2025-04-28,Canada,Organic
4838,2025-10-09,UK,Referral
4839,2025-05-16,UK,Referral
4840,2025-12-13,India,Facebook Ads
4841,2025-04-23,UK,Organic
4842,2025-09-02,India,Referral
4843,2025-10-22,Canada,Facebook Ads
4844,2025-05-15,India,Referral
4845,2025-11-13,USA,Organic
4846,2025-11-03,UK,Organic
4847,2025-09-03,Canada,Organic
4848,2025-07-09,India,Organic
4849,2025-03-05,Canada,Facebook Ads
4850,2025-08-02,India,Google Ads
4851,2025-03-29,UK,Referral
4852,2025-09-02,Canada,Organic
4853,2025-09-12,UK,Referral
4854,2025-02-17,India,Organic
4855,2025-03-29,UK,Referral
4856,2025-09-26,Canada,Referral
4857,2025-08-17,Canada,Google Ads
4858,2025-09-25,Canada,Facebook Ads
4859,2025-03-11,UK,Organic
4860,2025-09-10,Canada,Referral
4861,2025-12-23,Canada,Facebook Ads
4862,2025-08-05,UK,Referral
4863,2026-01-08,UK,Referral
4864,2025-03-17,UK,Facebook Ads
4865,2025-02-21,USA,Organic
4866,2025-08-07,India,Referral
4867,2025-02-18,USA,Referral
4868,2025-10-20,India,Organic
4869,2025-04-26,USA,Facebook Ads
4870,2025-04-24,Canada,Facebook Ads
4871,2025-10-08,India,Facebook Ads
4872,2025-04-30,Canada,Facebook Ads
4873,2025-05-19,India,Organic
4874,2025-04-13,Canada,Referral
4875,2026-01-31,UK,Facebook Ads
4876,2025-07-01,India,Organic
4877,2025-05-21,USA,Organic
4878,2025-11-20,Canada,Facebook Ads
4879,2025-02-13,India,Facebook Ads
4880,2025-12-17,USA,Facebook Ads
4881,2025-09-16,UK,Facebook Ads
4882,2025-07-22,Canada,Referral
4883,2025-02-16,Canada,Organic
4884,2025-03-05,India,Google Ads
4885,2025-07-10,UK,Organic
4886,2025-09-07,USA,Referral
4887,2025-03-14,UK,Referral
4888,2025-07-18,India,Organic
4889,2025-10-27,USA,Referral
4890,2025-11-30,UK,Facebook Ads
4891,2025-04-24,UK,Google Ads
4892,2025-08-16,Canada,Referral
4893,2025-05-28,UK,Facebook Ads
4894,2025-04-14,Canada,Google Ads
4895,2025-04-06,USA,Referral
4896,2025-08-07,Canada,Facebook Ads
4897,2025-04-06,UK,Referral
4898,2025-04-20,UK,Organic
4899,2025-03-19,UK,Organic
4900,2025-08-21,USA,Referral
4901,2025-02-15,Canada,Google Ads
4902,2025-06-09,USA,Google Ads
4903,2025-06-11,UK,Referral
4904,2025-04-18,UK,Google Ads
4905,2025-05-13,USA,Organic
4906,2025-10-17,USA,Facebook Ads
4907,2025-11-14,USA,Organic
4908,2026-01-14,USA,Google Ads
4909,2026-01-06,Canada,Organic
4910,2025-09-07,USA,Organic
4911,2025-06-06,UK,Facebook Ads
4912,2025-09-30,UK,Referral
4913,2025-05-30,India,Google Ads
4914,2025-08-29,Canada,Google Ads
4915,2025-08-30,India,Facebook Ads
4916,2025-08-13,Canada,Facebook Ads
4917,2025-06-03,India,Facebook Ads
4918,2025-05-24,UK,Referral
4919,2025-08-10,USA,Facebook Ads
4920,2025-03-02,USA,Facebook Ads
4921,2025-10-05,UK,Organic
4922,2026-01-04,India,Facebook Ads
4923,2025-07-20,USA,Facebook Ads
4924,2025-12-09,Canada,Google Ads
4925,2025-04-30,UK,Google Ads
4926,2026-01-14,USA,Google Ads
4927,2025-03-04,UK,Google Ads
4928,2025-08-07,USA,Organic
4929,2025-07-06,UK,Google Ads
4930,2025-04-27,India,Referral
4931,2025-06-01,USA,Google Ads
4932,2025-06-19,India,Organic
4933,2025-09-27,USA,Organic
4934,2025-09-18,India,Facebook Ads
4935,2026-02-10,Canada,Google Ads
4936,2025-08-10,Canada,Referral
4937,2025-06-04,Canada,Google Ads
4938,2025-04-13,UK,Organic
4939,2025-08-19,UK,Organic
4940,2025-10-01,India,Referral
4941,2025-03-05,India,Referral
4942,2025-06-10,UK,Referral
4943,2025-07-29,India,Organic
4944,2025-06-03,USA,Facebook Ads
4945,2025-10-17,USA,Facebook Ads
4946,2025-05-18,India,Referral
4947,2025-06-07,USA,Organic
4948,2026-01-28,Canada,Facebook Ads
4949,2025-05-01,USA,Referral
4950,2025-07-12,USA,Referral
4951,2025-05-13,Canada,Facebook Ads
4952,2025-09-09,Canada,Organic
4953,2025-10-23,UK,Google Ads
4954,2025-05-11,UK,Referral
4955,2025-09-29,India,Referral
4956,2025-11-02,USA,Organic
4957,2025-05-09,Canada,Google Ads
4958,2026-01-20,UK,Google Ads
4959,2025-07-20,Canada,Google Ads
4960,2025-02-23,Canada,Organic
4961,2025-11-03,Canada,Facebook Ads
4962,2025-06-02,USA,Referral
4963,2025-07-06,USA,Referral
4964,2025-02-26,USA,Referral
4965,2025-09-02,Canada,Facebook Ads
4966,2025-05-08,India,Referral
4967,2026-01-04,India,Referral
4968,2026-01-22,Canada,Google Ads
4969,2025-06-29,Canada,Referral
4970,2025-04-28,Canada,Organic
4971,2025-07-12,India,Facebook Ads
4972,2025-03-29,India,Google Ads
4973,2025-11-08,USA,Referral
4974,2025-12-27,UK,Referral
4975,2026-02-11,UK,Referral
4976,2025-08-18,USA,Facebook Ads
4977,2025-05-19,UK,Organic
4978,2025-09-26,Canada,Organic
4979,2025-03-08,India,Google Ads
4980,2025-09-27,USA,Google Ads
4981,2025-11-12,USA,Facebook Ads
4982,2025-07-02,UK,Referral
4983,2025-11-26,USA,Organic
4984,2025-03-11,USA,Organic
4985,2025-03-23,India,Referral
4986,2025-10-07,UK,Referral
4987,2025-06-05,Canada,Organic
4988,2025-07-16,Canada,Referral
4989,2025-04-05,Canada,Organic
4990,2025-02-12,Canada,Facebook Ads
4991,2025-02-24,USA,Referral
4992,2026-01-31,Canada,Referral
4993,2025-06-28,India,Facebook Ads
4994,2025-04-20,India,Organic
4995,2025-10-13,USA,Organic
4996,2026-02-11,UK,Google Ads
4997,2025-11-02,USA,Facebook Ads
4998,2025-03-28,Canada,Organic
4999,2025-03-23,Canada,Google Ads
5000,2025-10-22,USA,Organic
